"Zip
Code","Place
Name",State,County,Lat,Long
42204,Allensville,KY,Todd,36.7167,-87.0661
77337,Hufsmith,TX,Harris,30.1222,-95.5966
52806,Davenport,IA,Scott,41.5733,-90.6038
3266,Rumney,NH,Grafton,43.8044,-71.848
80221,Denver,CO,Adams,39.838,-104.9988
28448,Kelly,NC,Bladen,34.4591,-78.2942
19020,Bensalem,PA,Bucks,40.1109,-74.9378
1930,Gloucester,MA,Essex,42.6208,-70.6721
93040,Piru,CA,Ventura,34.4352,-118.7855
70819,Baton Rouge,LA,East Baton Rouge Parish,30.4668,-91.0156
26711,Capon Bridge,WV,Hampshire,39.2802,-78.4644
14760,Olean,NY,Cattaraugus,42.0821,-78.426
30436,Lyons,GA,Toombs,32.1711,-82.3078
98199,Seattle,WA,King,47.6488,-122.3964
21612,Bozman,MD,Talbot,38.7515,-76.2764
29220,Columbia,SC,Richland,34.0007,-81.0348
46515,Elkhart,IN,Elkhart,41.682,-85.9767
43016,Dublin,OH,Franklin,40.0985,-83.1537
4038,Gorham,ME,Cumberland,43.6843,-70.468
49051,East Leroy,MI,Calhoun,42.1961,-85.2311
79464,Lubbock,TX,Lubbock,33.4896,-102.0109
60004,Arlington Heights,IL,Cook,42.112,-87.9792
80237,Denver,CO,Denver,39.6431,-104.8987
17957,Muir,PA,Schuylkill,40.5926,-76.5161
39815,Attapulgus,GA,Decatur,30.7493,-84.4846
35244,Birmingham,AL,Jefferson,33.3538,-86.8254
57563,Okreek,SD,Todd,43.3633,-100.3809
15221,Pittsburgh,PA,Allegheny,40.4346,-79.8655
24601,Amonate,VA,Tazewell,37.1909,-81.6387
7874,Stanhope,NJ,Sussex,40.9217,-74.7004
8801,Annandale,NJ,Hunterdon,40.6287,-74.8855
77017,Houston,TX,Harris,29.6863,-95.2555
60693,Chicago,IL,Cook,41.85,-87.6501
38626,Dundee,MS,Tunica,34.5357,-90.3693
49327,Grant,MI,Newaygo,43.3392,-85.8368
52204,Amana,IA,Iowa,41.8,-91.8707
55971,Rushford,MN,Fillmore,43.8216,-91.7536
27893,Wilson,NC,Wilson,35.727,-77.9227
79051,Kerrick,TX,Dallam,36.5663,-102.3438
75457,Mount Vernon,TX,Franklin,33.1702,-95.2181
7836,Flanders,NJ,Morris,40.8453,-74.7019
54720,Altoona,WI,Eau Claire,44.8021,-91.4382
66871,Waverly,KS,Coffey,38.3782,-95.5982
61911,Arthur,IL,Douglas,39.7077,-88.4555
15860,Sigel,PA,Jefferson,41.3099,-79.054
21223,Baltimore,MD,Baltimore (city),39.287,-76.6476
98415,Tacoma,WA,Pierce,47.2529,-122.4443
98311,Bremerton,WA,Kitsap,47.6271,-122.6373
84180,Salt Lake City,UT,Salt Lake,40.769,-111.9008
46001,Alexandria,IN,Madison,40.2561,-85.6681
38730,Boyle,MS,Bolivar,33.6891,-90.7838
95230,Farmington,CA,San Joaquin,37.9299,-121.0002
2189,East Weymouth,MA,Norfolk,42.214,-70.9203
41605,Betsy Layne,KY,Floyd,37.5555,-82.6267
34235,Sarasota,FL,Sarasota,27.3672,-82.4848
62266,New Memphis,IL,Clinton,38.4857,-89.6816
73018,Chickasha,OK,Grady,35.0268,-97.9518
38379,Stantonville,TN,McNairy,35.1809,-88.4364
81243,Powderhorn,CO,Gunnison,38.2822,-107.1084
91615,North Hollywood,CA,Los Angeles,34.1722,-118.379
18445,Newfoundland,PA,Wayne,41.3041,-75.3384
27985,Winfall,NC,Perquimans,36.2193,-76.4667
94556,Moraga,CA,Contra Costa,37.8437,-122.1242
99033,Tekoa,WA,Whitman,47.2271,-117.0819
82441,Shell,WY,Big Horn,44.6011,-107.7889
95470,Redwood Valley,CA,Mendocino,39.2779,-123.2243
29655,Iva,SC,Anderson,34.3198,-82.6574
70583,Scott,LA,Lafayette,30.2504,-92.0981
32923,Cocoa,FL,Brevard,28.4275,-80.829
40336,Irvine,KY,Estill,37.6858,-83.9862
40051,New Haven,KY,Nelson,37.6438,-85.547
97221,Portland,OR,Multnomah,45.4918,-122.7267
41160,Mazie,KY,Lawrence,38.027,-82.9724
25813,Beaver,WV,Raleigh,37.7516,-81.0731
76906,San Angelo,TX,Tom Green,31.4638,-100.437
75221,Dallas,TX,Dallas,32.8147,-96.7877
88533,El Paso,TX,El Paso,31.6948,-106.3
30516,Bowersville,GA,Hart,34.3996,-83.0484
5360,West Wardsboro,VT,Windham,43.0472,-72.8805
48302,Bloomfield Hills,MI,Oakland,42.5848,-83.2821
40818,Coalgood,KY,Harlan,36.8202,-83.2445
64084,Rayville,MO,Ray,39.3853,-94.0284
2882,Narragansett,RI,Washington,41.4353,-71.4616
80936,Colorado Springs,CO,El Paso,38.8339,-104.8214
31805,Cusseta,GA,Chattahoochee,32.299,-84.7645
92582,San Jacinto,CA,Riverside,33.7883,-116.9819
89315,Ely,NV,White Pine,39.3326,-114.8245
32603,Gainesville,FL,Alachua,29.6515,-82.3493
49610,Acme,MI,Grand Traverse,44.7894,-85.4884
28383,Rowland,NC,Robeson,34.5887,-79.2618
34470,Ocala,FL,Marion,29.1989,-82.0874
64641,Galt,MO,Grundy,40.144,-93.3953
49873,Perronville,MI,Menominee,45.841,-87.4816
68337,Dawson,NE,Richardson,40.1377,-95.8341
33056,Miami Gardens,FL,Miami-Dade,25.942,-80.2456
65321,Blackburn,MO,Saline,39.0988,-93.4281
85646,Tubac,AZ,Santa Cruz,31.6126,-111.0459
63654,Lesterville,MO,Reynolds,37.482,-90.8425
75469,Pecan Gap,TX,Delta,33.4196,-95.8262
57042,Madison,SD,Lake,44.0054,-97.1149
38871,Thaxton,MS,Pontotoc,34.3136,-89.1515
54896,Winter,WI,Sawyer,45.8327,-91.0144
83525,Elk City,ID,Idaho,45.7896,-115.5024
32331,Greenville,FL,Madison,30.4512,-83.6474
4348,Jefferson,ME,Lincoln,44.2204,-69.5133
41571,Varney,KY,Pike,37.6275,-82.4356
82213,Glendo,WY,Platte,42.5004,-105
13040,Cincinnatus,NY,Cortland,42.5385,-75.903
91343,North Hills,CA,Los Angeles,34.2366,-118.4758
87104,Albuquerque,NM,Bernalillo,35.1038,-106.6712
98103,Seattle,WA,King,47.6733,-122.3426
20185,Upperville,VA,Fauquier,38.993,-77.8799
96712,Haleiwa,HI,Honolulu,21.6312,-158.0693
1073,Southampton,MA,Hampshire,42.2247,-72.7194
74534,Centrahoma,OK,Coal,34.6066,-96.3386
28077,High Shoals,NC,Gaston,35.4041,-81.2029
19178,Philadelphia,PA,Philadelphia,40.0018,-75.1179
52590,Seymour,IA,Wayne,40.6724,-93.1368
58528,Cannon Ball,ND,Sioux,46.3874,-100.5975
10126,New York,NY,New York,40.7808,-73.9772
48333,Farmington,MI,Oakland,42.4645,-83.3763
16921,Gaines,PA,Tioga,41.7471,-77.568
36460,Monroeville,AL,Monroe,31.5153,-87.341
39828,Cairo,GA,Terrell,30.8768,-84.2091
95601,Amador City,CA,Amador,38.4194,-120.823
57363,Mount Vernon,SD,Davison,43.7204,-98.2633
62417,Bridgeport,IL,Lawrence,38.7067,-87.7657
38570,Livingston,TN,Overton,36.389,-85.3205
27965,Poplar Branch,NC,Currituck,36.2737,-75.9097
27375,Wentworth,NC,Rockingham,36.3921,-79.7731
78769,Austin,TX,Travis,30.3264,-97.7713
59545,Whitlash,MT,Liberty,48.911,-111.1075
50433,Dougherty,IA,Cerro Gordo,42.9222,-93.0421
77534,Danbury,TX,Brazoria,29.2291,-95.3435
58065,Pillsbury,ND,Barnes,47.1862,-97.7605
18425,Greeley,PA,Pike,41.4372,-75.0125
69341,Gering,NE,Scotts Bluff,41.822,-103.6629
20211,Washington,DC,District of Columbia,38.8933,-77.0146
33860,Mulberry,FL,Polk,27.902,-82.0015
40224,Louisville,KY,Jefferson,38.189,-85.6768
66113,Edwardsville,KS,Wyandotte,39.0735,-94.7233
56216,Blomkest,MN,Kandiyohi,44.9501,-95.0588
79990,El Paso,TX,El Paso,31.6948,-106.3
92102,San Diego,CA,San Diego,32.7139,-117.1219
63017,Chesterfield,MO,St. Louis,38.6491,-90.5358
6903,Stamford,CT,Fairfield,41.1352,-73.5684
16058,Turkey City,PA,Clarion,41.1853,-79.6134
6073,South Glastonbury,CT,Hartford,41.6571,-72.5722
79521,Haskell,TX,Haskell,33.158,-99.7309
74366,Spavinaw,OK,Mayes,36.3912,-95.0466
33128,Miami,FL,Miami-Dade,25.7756,-80.2089
70446,Loranger,LA,Tangipahoa,30.5884,-90.3567
94283,Sacramento,CA,Sacramento,38.5816,-121.4944
41171,Sandy Hook,KY,Elliott,38.1316,-83.0797
89027,Mesquite,NV,Clark,36.8113,-114.1235
85704,Tucson,AZ,Pima,32.3379,-110.9855
37822,Newport,TN,Cocke,35.967,-83.1877
27230,Cedar Falls,NC,Randolph,35.8028,-79.8797
76680,Reagan,TX,Falls,31.1871,-96.7998
1879,Tyngsboro,MA,Middlesex,42.6724,-71.4158
45884,Saint Johns,OH,Auglaize,40.5559,-84.0836
46989,Upland,IN,Grant,40.4548,-85.499
72944,Mansfield,AR,Scott,35.0432,-94.2204
80260,Denver,CO,Adams,39.8672,-105.0041
26430,Sand Fork,WV,Gilmer,38.914,-80.7498
47331,Connersville,IN,Fayette,39.6435,-85.1464
15063,Monongahela,PA,Washington,40.1937,-79.9241
43943,Rayland,OH,Jefferson,40.2083,-80.7125
47034,Napoleon,IN,Ripley,39.2048,-85.327
78752,Austin,TX,Travis,30.3316,-97.7004
1020,Chicopee,MA,Hampden,42.1764,-72.5761
22227,Arlington,VA,Arlington,38.8808,-77.1129
7066,Clark,NJ,Union,40.6203,-74.3106
39325,Collinsville,MS,Lauderdale,32.5643,-88.875
55579,Maple Plain,MN,Hennepin,45.0159,-93.4719
32777,Tangerine,FL,Orange,28.765,-81.6306
75166,Lavon,TX,Collin,33.0139,-96.4377
56147,Kenneth,MN,Rock,43.7637,-96.1089
57107,Sioux Falls,SD,Minnehaha,43.5566,-96.8028
54114,Crivitz,WI,Marinette,45.2617,-88.078
35214,Birmingham,AL,Jefferson,33.5554,-86.887
73057,Maysville,OK,Garvin,34.8113,-97.4131
88569,El Paso,TX,El Paso,31.6948,-106.3
67879,Tribune,KS,Greeley,38.4962,-101.7656
45349,North Hampton,OH,Clark,39.9893,-83.9389
23227,Richmond,VA,Henrico,37.6247,-77.4351
70449,Maurepas,LA,Livingston,30.2716,-90.7043
87565,San Jose,NM,San Miguel,35.4569,-105.4383
14489,Lyons,NY,Wayne,43.0777,-76.9896
79110,Amarillo,TX,Randall,35.1545,-101.8641
12082,Grafton,NY,Rensselaer,42.7726,-73.4468
24580,Nelson,VA,Mecklenburg,36.5586,-78.671
20068,Washington,DC,District of Columbia,38.8951,-77.0364
22960,Orange,VA,Orange,38.2192,-78.0461
76465,Morgan Mill,TX,Erath,32.3882,-98.1673
3910,York Beach,ME,York,43.2117,-70.732
36871,Pittsview,AL,Russell,32.1733,-85.1312
66964,Republic,KS,Republic,39.9376,-97.8435
98846,Pateros,WA,Okanogan,48.034,-119.9785
26141,Creston,WV,Wirt,38.9378,-81.2369
52323,Oxford Junction,IA,Jones,41.9854,-90.9543
56176,Trimont,MN,Martin,43.7827,-94.7186
7430,Mahwah,NJ,Bergen,41.0817,-74.1861
28611,Collettsville,NC,Caldwell,35.9946,-81.7266
16849,Lanse,PA,Clearfield,40.9605,-78.1144
47043,Vevay,IN,Switzerland,38.7724,-85.0852
79907,El Paso,TX,El Paso,31.7089,-106.3293
81302,Durango,CO,La Plata,37.2753,-107.8801
55056,North Branch,MN,Chisago,45.5114,-92.9802
15274,Pittsburgh,PA,Allegheny,40.4344,-80.0248
14621,Rochester,NY,Monroe,43.1834,-77.6043
30076,Roswell,GA,Fulton,34.0213,-84.3104
92033,Escondido,CA,San Diego,33.1192,-117.0864
96839,Honolulu,HI,Honolulu,21.3206,-157.8126
47265,North Vernon,IN,Jennings,39.0018,-85.6272
15201,Pittsburgh,PA,Allegheny,40.4752,-79.9528
33187,Miami,FL,Miami-Dade,25.596,-80.507
62363,Pittsfield,IL,Pike,39.6013,-90.8073
71050,Longstreet,LA,De Soto,32.0977,-93.9521
65085,Westphalia,MO,Osage,38.427,-92.0392
74136,Tulsa,OK,Tulsa,36.0605,-95.9452
66071,Paola,KS,Miami,38.572,-94.8937
34482,Ocala,FL,Marion,29.2611,-82.2195
7504,Paterson,NJ,Passaic,40.9122,-74.1452
4856,Rockport,ME,Knox,44.1888,-69.0901
92624,Capistrano Beach,CA,Orange,33.46,-117.6632
11580,Valley Stream,NY,Nassau,40.6742,-73.7057
97309,Salem,OR,Marion,44.9429,-123.0351
59754,Twin Bridges,MT,Madison,45.5311,-112.3495
98610,Carson,WA,Skamania,45.7493,-121.8351
89159,Las Vegas,NV,Clark,36.175,-115.1372
41835,Mc Roberts,KY,Letcher,37.2137,-82.6734
93044,Port Hueneme,CA,Ventura,34.1478,-119.1951
27981,Wanchese,NC,Dare,35.8622,-75.6437
49870,Norway,MI,Dickinson,45.7862,-87.9047
45335,Jamestown,OH,Greene,39.6428,-83.7504
80831,Peyton,CO,El Paso,38.9541,-104.5472
53941,La Valle,WI,Sauk,43.5699,-90.128
53706,Madison,WI,Dane,43.0769,-89.4094
48266,Detroit,MI,Wayne,42.2399,-83.1508
94904,Greenbrae,CA,Marin,37.9479,-122.5363
84132,Salt Lake City,UT,Salt Lake,40.7727,-111.8385
28130,Paw Creek,NC,Mecklenburg,35.26,-80.8042
59037,Huntley,MT,Yellowstone,45.8905,-108.285
35173,Trussville,AL,Jefferson,33.6339,-86.5981
19495,Valley Forge,PA,Chester,40.0971,-75.4696
87740,Raton,NM,Colfax,36.8952,-104.4349
56397,Saint Cloud,MN,Stearns,45.5608,-94.1625
72482,Williford,AR,Sharp,36.2453,-91.3792
75779,Neches,TX,Anderson,31.8668,-95.4958
46764,Larwill,IN,Whitley,41.1646,-85.6139
5440,Alburgh,VT,Grand Isle,44.6031,-72.9527
33043,Big Pine Key,FL,Monroe,24.68,-81.362
61932,Hume,IL,Edgar,39.8009,-87.8747
52344,Troy Mills,IA,Linn,42.29,-91.6824
7018,East Orange,NJ,Essex,40.7558,-74.2198
68982,Wilcox,NE,Kearney,40.3735,-99.1539
32909,Palm Bay,FL,Brevard,27.9694,-80.6473
61454,Lomax,IL,Henderson,40.6761,-91.0391
12168,Stephentown,NY,Rensselaer,42.5487,-73.374
50061,Cumming,IA,Warren,41.4849,-93.7539
4476,Penobscot,ME,Hancock,44.4645,-68.7111
19550,Rehrersburg,PA,Berks,40.4553,-76.2453
2644,Forestdale,MA,Barnstable,41.6827,-70.5143
12412,Boiceville,NY,Ulster,42.0048,-74.2658
63138,Saint Louis,MO,St. Louis,38.8033,-90.2065
60926,Claytonville,IL,Iroquois,40.5676,-87.804
21027,Chase,MD,Baltimore,39.3634,-76.3711
50048,Casey,IA,Guthrie,41.505,-94.5194
75773,Mineola,TX,Wood,32.6661,-95.487
50450,Lake Mills,IA,Winnebago,43.4167,-93.5336
67622,Almena,KS,Norton,39.8891,-99.7042
94115,San Francisco,CA,City and County of San Francisco,37.7856,-122.4358
49018,Battle Creek,MI,Calhoun,42.2464,-85.0045
87111,Albuquerque,NM,Bernalillo,35.1347,-106.5222
54490,Westboro,WI,Taylor,45.3445,-90.3072
95614,Cool,CA,El Dorado,38.8923,-120.9802
97146,Warrenton,OR,Clatsop,46.145,-123.9254
94297,Sacramento,CA,Sacramento,38.5816,-121.4944
37029,Burns,TN,Dickson,36.0471,-87.3061
15475,Republic,PA,Fayette,39.9626,-79.8767
97028,Government Camp,OR,Clackamas,45.2972,-121.739
12025,Broadalbin,NY,Fulton,43.0727,-74.1684
95320,Escalon,CA,San Joaquin,37.7983,-121.0006
15046,Crescent,PA,Allegheny,40.5563,-80.2286
43532,Liberty Center,OH,Henry,41.4514,-83.9859
39862,Leary,GA,Baker,31.4849,-84.5128
40046,Mount Eden,KY,Spencer,38.0352,-85.1641
34106,Naples,FL,Collier,26.1423,-81.796
57625,Eagle Butte,SD,Dewey,45.0016,-101.2329
32437,Ebro,FL,Washington,30.4352,-85.8881
98178,Seattle,WA,King,47.4924,-122.2359
2880,Wakefield,RI,Washington,41.3753,-71.6439
44853,New Riegel,OH,Seneca,41.0514,-83.3185
20469,Washington,DC,District of Columbia,38.8933,-77.0146
68450,Tecumseh,NE,Johnson,40.3697,-96.205
39059,Crystal Springs,MS,Copiah,31.9933,-90.3744
31420,Savannah,GA,Chatham,31.9714,-81.0716
36016,Clayton,AL,Barbour,31.8874,-85.4509
37680,Laurel Bloomery,TN,Johnson,36.5793,-81.7254
85284,Tempe,AZ,Maricopa,33.3363,-111.9197
43463,Stony Ridge,OH,Wood,41.5091,-83.5085
27629,Raleigh,NC,Wake,35.8175,-78.5524
17122,Harrisburg,PA,Dauphin,40.2498,-76.8712
20063,Washington,DC,District of Columbia,38.9053,-77.0466
99163,Pullman,WA,Whitman,46.7352,-117.1729
38781,Winstonville,MS,Bolivar,33.9101,-90.7515
30623,Bostwick,GA,Morgan,33.7373,-83.5143
72041,De Valls Bluff,AR,Prairie,34.7447,-91.4982
30412,Alston,GA,Montgomery,32.0775,-82.4825
95487,Vineburg,CA,Sonoma,38.2725,-122.4375
46375,Schererville,IN,Lake,41.4922,-87.4605
59477,Simms,MT,Cascade,47.4958,-111.8861
42553,Science Hill,KY,Pulaski,37.1683,-84.6487
94979,San Anselmo,CA,Marin,37.9746,-122.5616
45336,Kettlersville,OH,Shelby,40.4413,-84.2626
59201,Wolf Point,MT,Roosevelt,48.1119,-105.6293
79952,El Paso,TX,El Paso,31.7587,-106.4869
43620,Toledo,OH,Lucas,41.6654,-83.5536
11510,Baldwin,NY,Nassau,40.6548,-73.6097
33911,Fort Myers,FL,Lee,26.5963,-81.8824
75481,Sulphur Bluff,TX,Hopkins,33.3334,-95.374
6790,Torrington,CT,Litchfield,41.8131,-73.1156
85630,Saint David,AZ,Cochise,31.8973,-110.2154
21659,Rhodesdale,MD,Dorchester,38.603,-75.7749
83656,Notus,ID,Canyon,43.7259,-116.7997
88546,El Paso,TX,El Paso,31.6948,-106.3
10507,Bedford Hills,NY,Westchester,41.2344,-73.6915
4011,Brunswick,ME,Cumberland,43.8973,-69.9779
26636,Rosedale,WV,Gilmer,38.7393,-80.9429
78962,Weimar,TX,Colorado,29.6787,-96.755
64154,Kansas City,MO,Platte,39.2547,-94.6354
25139,Mount Carbon,WV,Fayette,38.1399,-81.2931
59761,Wisdom,MT,Beaverhead,45.6519,-113.4729
68740,Hoskins,NE,Wayne,42.1408,-97.3084
1747,Hopedale,MA,Worcester,42.1268,-71.5376
70639,Evans,LA,Vernon,30.9684,-93.5203
32625,Cedar Key,FL,Levy,29.171,-83.0168
96111,Floriston,CA,Nevada,39.3928,-120.0212
62326,Colchester,IL,McDonough,40.4156,-90.7846
2667,Wellfleet,MA,Barnstable,41.9289,-70.0186
38630,Farrell,MS,Coahoma,34.2643,-90.6723
68305,Auburn,NE,Nemaha,40.3789,-95.8526
33316,Fort Lauderdale,FL,Broward,26.1042,-80.126
60955,Onarga,IL,Iroquois,40.712,-87.9958
6704,Waterbury,CT,New Haven,41.5754,-73.0318
44004,Ashtabula,OH,Ashtabula,41.8679,-80.7947
24068,Christiansburg,VA,Montgomery,37.1548,-80.4184
15254,Pittsburgh,PA,Allegheny,40.4344,-80.0248
91773,San Dimas,CA,Los Angeles,34.1023,-117.8169
53126,Franksville,WI,Racine,42.7859,-87.9873
1519,Grafton,MA,Worcester,42.2004,-71.6868
66207,Overland Park,KS,Johnson,38.9575,-94.6452
68044,Nickerson,NE,Dodge,41.5491,-96.4441
38577,Pall Mall,TN,Fentress,36.5781,-85.0384
23110,Mattaponi,VA,King and Queen,37.6135,-76.8101
54651,Ontario,WI,Vernon,43.7172,-90.6205
12161,South Bethlehem,NY,Albany,42.5317,-73.8473
61542,Lewistown,IL,Fulton,40.383,-90.1563
16412,Edinboro,PA,Erie,41.8756,-80.1356
88033,Fairacres,NM,Do?ña Ana,32.2984,-106.8812
84170,Salt Lake City,UT,Salt Lake,40.6681,-111.9083
71375,Waterproof,LA,Tensas,31.8076,-91.3872
68767,Pierce,NE,Pierce,42.1943,-97.5256
14103,Medina,NY,Orleans,43.2184,-78.3874
81321,Cortez,CO,Montezuma,37.3549,-108.5837
28786,Waynesville,NC,Haywood,35.5018,-82.9913
12914,Bombay,NY,Franklin,44.9479,-74.5947
16236,Mc Grann,PA,Armstrong,40.7818,-79.5218
87035,Moriarty,NM,Torrance,34.9889,-106.0609
25002,Alloy,WV,Fayette,38.0413,-81.0648
79533,Lueders,TX,Jones,32.8712,-99.5783
84040,Layton,UT,Davis,41.0846,-111.9274
66282,Overland Park,KS,Johnson,38.8999,-94.832
98021,Bothell,WA,Snohomish,47.7918,-122.2243
82335,Walcott,WY,Carbon,41.7611,-106.845
5464,Jeffersonville,VT,Lamoille,44.6388,-72.822
95836,Sacramento,CA,Sacramento,38.7198,-121.5343
6339,Ledyard,CT,New London,41.4401,-71.9956
45612,Bainbridge,OH,Ross,39.2131,-83.2763
97407,Allegany,OR,Coos,43.4259,-124.0323
45876,Ottoville,OH,Putnam,40.9323,-84.3388
79415,Lubbock,TX,Lubbock,33.6021,-101.876
77863,Lyons,TX,Burleson,30.3863,-96.5633
54967,Poy Sippi,WI,Waushara,44.131,-88.9836
53575,Oregon,WI,Dane,42.9295,-89.387
75147,Mabank,TX,Kaufman,32.3685,-96.0685
95815,Sacramento,CA,Sacramento,38.6093,-121.4443
45740,Jacksonville,OH,Athens,39.477,-82.0794
48472,Snover,MI,Sanilac,43.4886,-82.9301
44620,Dellroy,OH,Carroll,40.5861,-81.1986
12078,Gloversville,NY,Fulton,43.0616,-74.3375
24469,New Hope,VA,Augusta,38.1979,-78.9059
63670,Sainte Genevieve,MO,Ste. Genevieve,37.8655,-90.1752
75228,Dallas,TX,Dallas,32.825,-96.6784
90605,Whittier,CA,Los Angeles,33.9413,-118.0356
44133,North Royalton,OH,Cuyahoga,41.3232,-81.7457
27922,Cofield,NC,Hertford,36.3333,-76.8746
98121,Seattle,WA,King,47.6151,-122.3447
78336,Aransas Pass,TX,San Patricio,27.9095,-97.1591
67336,Chetopa,KS,Labette,37.0418,-95.0796
19432,Devault,PA,Chester,40.0796,-75.56
61075,Scales Mound,IL,Jo Daviess,42.4715,-90.258
79168,Amarillo,TX,Potter,35.4015,-101.8951
41778,Yerkes,KY,Perry,37.283,-83.3212
29835,Mc Cormick,SC,McCormick,33.9146,-82.2719
85139,Maricopa,AZ,Pinal,32.9576,-112.0534
47406,Bloomington,IN,Monroe,39.1745,-86.5183
61261,Lyndon,IL,Whiteside,41.7199,-89.9169
21212,Baltimore,MD,Baltimore (city),39.3626,-76.61
64428,Burlington Junction,MO,Nodaway,40.4475,-95.063
36088,Tuskegee Institute,AL,Macon,32.4145,-85.7253
2723,Fall River,MA,Bristol,41.6926,-71.1332
92052,Oceanside,CA,San Diego,33.1959,-117.3795
14625,Rochester,NY,Monroe,43.1522,-77.5057
71108,Shreveport,LA,Caddo Parish,32.4486,-93.7814
20340,Washington,DC,District of Columbia,38.8933,-77.0146
32412,Panama City,FL,Bay,30.2345,-85.692
84128,West Valley City,UT,Salt Lake,40.6916,-112.0011
99302,Pasco,WA,Franklin,46.235,-119.0943
50601,Ackley,IA,Hardin,42.5527,-93.0608
20437,Washington,DC,District of Columbia,38.9028,-77.0485
79081,Spearman,TX,Hansford,36.1927,-101.1952
47469,West Baden Springs,IN,Orange,38.6208,-86.5899
87191,Albuquerque,NM,Bernalillo,35.0443,-106.6729
2201,Boston,MA,Suffolk,42.3584,-71.0598
63348,Foristell,MO,Saint Charles,38.7626,-90.9343
32971,Winter Beach,FL,Indian River,27.7192,-80.4206
77970,La Ward,TX,Jackson,28.8439,-96.4641
63144,Saint Louis,MO,St. Louis,38.6182,-90.3489
49625,Copemish,MI,Manistee,44.4503,-85.8879
3046,Dunbarton,NH,Merrimack,43.1025,-71.6169
73950,Turpin,OK,Beaver,36.8664,-100.8779
2351,Abington,MA,Plymouth,42.1167,-70.9543
14779,Salamanca,NY,Cattaraugus,42.1604,-78.7304
14075,Hamburg,NY,Erie,42.7334,-78.8389
91408,Van Nuys,CA,Los Angeles,34.1867,-118.449
68419,Panama,NE,Lancaster,40.5998,-96.5129
72904,Fort Smith,AR,Sebastian,35.4051,-94.3872
47875,Saint Bernice,IN,Vermillion,39.8778,-87.4436
13420,Old Forge,NY,Herkimer,43.7435,-74.8935
76261,Ringgold,TX,Montague,33.8164,-97.944
56734,Lake Bronson,MN,Kittson,48.7787,-96.6431
45694,Wheelersburg,OH,Scioto,38.7418,-82.8204
28073,Grover,NC,Cleveland,35.1836,-81.4552
31005,Bonaire,GA,Houston,32.546,-83.6047
45420,Dayton,OH,Montgomery,39.7171,-84.1342
54913,Appleton,WI,Outagamie,44.3456,-88.4343
26167,Reader,WV,Wetzel,39.5836,-80.7516
38485,Waynesboro,TN,Wayne,35.322,-87.7395
40995,Trosper,KY,Knox,36.761,-83.8155
28135,Polkton,NC,Anson,34.9823,-80.1538
43029,Irwin,OH,Union,40.1284,-83.4587
89126,Las Vegas,NV,Clark,36.175,-115.1372
84746,Leeds,UT,Washington,37.2372,-113.3356
46340,Hanna,IN,LaPorte,41.4088,-86.7759
40603,Frankfort,KY,Franklin,38.2341,-84.8748
11778,Rocky Point,NY,Suffolk,40.9492,-72.9357
20830,Olney,MD,Montgomery,39.1552,-77.0667
11556,Uniondale,NY,Nassau,40.7548,-73.6018
24589,Scottsburg,VA,Halifax,36.7862,-78.7866
63932,Broseley,MO,Butler,36.6899,-90.2508
54727,Cadott,WI,Chippewa,44.963,-91.1699
12110,Latham,NY,Albany,42.7462,-73.763
80421,Bailey,CO,Park,39.4482,-105.4693
15765,Penn Run,PA,Indiana,40.6213,-78.9943
30907,Augusta,GA,Richmond,33.5229,-82.0852
14643,Rochester,NY,Monroe,43.1548,-77.6156
39407,Hattiesburg,MS,Forrest,31.1721,-89.2948
75251,Dallas,TX,Dallas,32.9189,-96.7751
78466,Corpus Christi,TX,Nueces,27.777,-97.4632
40272,Louisville,KY,Jefferson,38.0846,-85.851
80912,Colorado Springs,CO,El Paso,38.8339,-104.8214
33304,Fort Lauderdale,FL,Broward,26.1387,-80.1218
39354,Preston,MS,Kemper,32.8826,-88.8289
24484,Warm Springs,VA,Bath,38.1437,-79.8207
97002,Aurora,OR,Marion,45.2284,-122.8039
96819,Honolulu,HI,Honolulu,21.3488,-157.8759
11433,Jamaica,NY,Queens,40.6969,-73.7877
2892,West Kingston,RI,Washington,41.5058,-71.6211
89316,Eureka,NV,Eureka,39.5897,-115.9943
99153,Metaline Falls,WA,Pend Oreille,48.8597,-117.3633
66760,Opolis,KS,Crawford,37.342,-94.6199
74043,Leonard,OK,Tulsa,35.9183,-95.7988
19395,Westtown,PA,Chester,39.9328,-75.5448
93212,Corcoran,CA,Kings,36.0865,-119.5607
97368,Otis,OR,Lincoln,45.0138,-123.9332
56434,Aldrich,MN,Wadena,46.3797,-94.9364
71496,Leesville,LA,Vernon,31.1435,-93.261
24556,Goode,VA,Bedford,37.3755,-79.4039
17860,Paxinos,PA,Northumberland,40.8448,-76.635
92368,Oro Grande,CA,San Bernardino,34.6178,-117.3327
75277,Dallas,TX,Dallas,32.7673,-96.7776
28137,Richfield,NC,Stanly,35.4541,-80.2838
48454,Melvin,MI,Sanilac,43.193,-82.8393
37023,Big Rock,TN,Stewart,36.5716,-87.7378
19348,Kennett Square,PA,Chester,39.855,-75.7
72733,Gateway,AR,Benton,36.4864,-93.9277
